date,MCARI_max,MCARI_mean,MCARI_min,MCARI_stdDev,cloud_cover,is_interpolated
2023-06-04,0.0986023566660443,0.06338856110845084,0.05163753683855197,0.013486915785623462,,True
2023-06-05,0.09693855737704919,0.06803539124812837,0.052472079207920796,0.012284837097482888,22.94701,False
2023-06-06,0.09327523211930637,0.06443462809717275,0.05300375479466514,0.01086493306403747,,True
2023-06-07,0.08851344049569898,0.06451347210943907,0.053163087767224455,0.009504366529272555,,True
2023-06-08,0.08337784951325809,0.0644688534950761,0.05284004169228619,0.008347683900437832,,True
2023-06-09,0.07859312617901476,0.06443595536480934,0.051924580136537786,0.007539431584782972,,True
2023-06-10,0.07488393750000001,0.059900565090017656,0.05030666666666665,0.007224155989557662,0.294418,False
2023-06-11,0.07282660431076574,0.0649402791388353,0.04798583647402578,0.007491556422096717,,True
2023-06-12,0.07240406275594682,0.06566673014339722,0.04539991124863008,0.008211943790075489,,True
2023-06-13,0.073450902807699,0.06678335983259381,0.04309628430515997,0.009200781901254463,,True
2023-06-14,0.07580171443817799,0.06834421419596876,0.041622348958295904,0.01027353456339413,,True
2023-06-15,0.07929108761953947,0.07040333922306566,0.04152549852271828,0.011245665584254973,,True
2023-06-16,0.0837536123239392,0.07301478090342822,0.043353126313107566,0.011932638771597484,,True
2023-06-17,0.08902387852353287,0.07623258522660016,0.047652625644144145,0.012149917933182142,,True
2023-06-18,0.0949364761904762,0.07328071156001895,0.054971389830508484,0.011712966876769442,11.712211,False
2023-06-19,0.10129412795405038,0.08463562759565486,0.06546584427575157,0.010529433152612788,,True
2023-06-20,0.10777208707203874,0.08945362777105036,0.07772854273890673,0.008875699280937286,,True
2023-06-21,0.11401373945935002,0.09414351484828071,0.08996107106787786,0.007120331524460962,,True
2023-06-22,0.11966247103089302,0.09828400496731496,0.10036501511056886,0.005631896145901839,,True
2023-06-23,0.12436166770157647,0.10145381426812204,0.1071419607148836,0.004778959407977944,,True
2023-06-24,0.1277547153863092,0.10323165889067104,0.108493493728726,0.004930087573407303,,True
2023-06-25,0.12948500000000002,0.11794522963767841,0.10262120000000001,0.006453846904907941,25.654176,False
2023-06-26,0.12934765598584197,0.10109758351723848,0.08868481066236361,0.009520591704800631,,True
2023-06-27,0.12774481190016573,0.09751817468602841,0.06967663799249194,0.01350782843381715,,True
2023-06-28,0.12523034482758622,0.08931979902689735,0.04954713955281415,0.017594851592292016,26.829091,False
2023-06-29,0.12227097453314723,0.08881435610128792,0.031560650512792,0.02110505426250716,,True
2023-06-30,0.11898479150360776,0.0844508027467058,0.016237016470017365,0.02393822385453415,,True
2023-07-01,0.11540272890615573,0.08012822481650271,0.0034099606291146415,0.026138246360391967,,True
2023-07-02,0.111555719907979,0.07585368368482447,-0.007086793805291781,0.027749007772099606,,True
2023-07-03,0.10747469767626541,0.07163424072581694,-0.015419523628577495,0.02881439408167604,,True
2023-07-04,0.10319059537820288,0.06747695731362595,-0.02175450563611811,0.029378291281140247,,True
2023-07-05,0.09873434618097919,0.0633888948223973,-0.026258016623289224,0.029484585362511206,,True
2023-07-06,0.0941368832517823,0.05937711462627685,-0.029096333385466452,0.02917716231780791,,True
2023-07-07,0.08942913975780004,0.05544867809941044,-0.030435732718025396,0.028499908139049342,,True
2023-07-08,0.08464204886622029,0.05161064661594391,-0.030442491416341654,0.027496708818254473,,True
2023-07-09,0.07980654374423089,0.04787008155002313,-0.029282886275790832,0.02621145034744229,,True
2023-07-10,0.07495355755901972,0.044234044275793985,-0.02712319409174852,0.024688018718631775,,True
2023-07-11,0.07011402347777468,0.0407095961674023,-0.024129691659590346,0.022970299923841905,,True
2023-07-12,0.0653188746676836,0.037303798598993985,-0.0204686557746919,0.021102179955091675,,True
2023-07-13,0.060599044295934344,0.03402371294471487,-0.016306363232428782,0.019127544804400043,,True
2023-07-14,0.055985465529714805,0.030876400578710855,-0.0118090908281766,0.017090280463786012,,True
2023-07-15,0.05150907153621287,0.027868922875127752,-0.007143115357310969,0.015034272925268561,,True
2023-07-16,0.04720079548261635,0.025008341208111427,-0.0024747136152074873,0.013003408180866665,,True
2023-07-17,0.04309157053611315,0.02230171695180773,0.0020298376027582644,0.011041572222599305,,True
2023-07-18,0.03921232986389113,0.016671097943629115,0.006204261501210649,0.009192651042485471,13.812305,False
2023-07-19,0.03558771340430596,0.017382036121622094,0.009913940471192479,0.007492275849264609,,True
2023-07-20,0.03221718818038441,0.015172951882867778,0.013150893649420101,0.005943058718558051,,True
2023-07-21,0.029093927986321107,0.013125769725081301,0.015938799359028255,0.0045393569427076026,,True
2023-07-22,0.02621110661631063,0.011237400609244429,0.018301335923151696,0.003275527814055065,,True
2023-07-23,0.023561897864547564,0.00950475549633892,0.020262181664925185,0.0021459286249422374,,True
2023-07-24,0.02113947552522651,0.007924745347346537,0.02184501490748346,0.001144916667710925,,True
2023-07-25,0.01893701339254206,0.006494281123249044,0.023073513973961256,0.00026684923470293004,,True
2023-07-26,0.016947685260688808,0.005210273785028195,0.023971357187493336,-0.0004939163817399445,,True
2023-07-27,0.015164664923861336,0.004069634293665754,0.02456222287121445,-0.0011430228892758986,,True
2023-07-28,0.013581126176254248,0.0030692736101434826,0.02486978934825934,-0.0016861129955631298,,True
2023-07-29,0.012190242812062135,0.0022061026954431394,0.024917734941762748,-0.002128829408259832,,True
2023-07-30,0.010985188625479581,0.0014770325105464884,0.02472973797485943,-0.002476814835024206,,True
2023-07-31,0.009959137410701181,0.0008789740164352887,0.02432947677068414,-0.0027357119835144513,,True
2023-08-01,0.009105262961921535,0.00040883817409130335,0.023740629652371614,-0.002911163561388762,,True
2023-08-02,0.008416739073335226,6.353594449629235e-05,0.0229868749430566,-0.0030088122763053363,,True
2023-08-03,0.007886739539136853,-0.00016002171136798122,0.02209189096587386,-0.003034300835922373,,True
2023-08-04,0.007508438153521003,-0.00026492383251975607,0.02107935604395813,-0.0029932719478980704,,True
2023-08-05,0.007275008710682272,-0.00025425945797727086,0.019972948500444156,-0.0028913683198906245,,True
2023-08-06,0.007179625004815251,-0.00013111762675876082,0.018796346658466703,-0.0027342326595582345,,True
2023-08-07,0.007215460830114531,0.00010141262211753495,0.017573228841160495,-0.0025275076745590952,,True
2023-08-08,0.007375689980774705,0.0004402422496333784,0.016327273371660296,-0.002276836072551408,,True
2023-08-09,0.0076534862509903675,0.0008822822167705315,0.01508215857310085,-0.0019878605611933684,,True
2023-08-10,0.008042023434956108,0.0014244434845107588,0.013861562768616902,-0.0016662238481431734,,True
2023-08-11,0.008534475326866518,0.0020636370138358215,0.01268916428134321,-0.0013175686410590239,,True
2023-08-12,0.009124015720916194,0.002796773765727482,0.011588641434414513,-0.0009475376475991146,,True
2023-08-13,0.009803818411299724,0.0036207647011675037,0.010583672550965562,-0.0005617735754216443,,True
2023-08-14,0.010567057192211704,0.004532520781137646,0.0096979359541311,-0.00016591913218480932,,True
2023-08-15,0.011406905857846724,0.005528952966619673,0.008955109967045884,0.0002343829744531905,,True
2023-08-16,0.012316538202399375,0.0066069722185953484,0.008378872912844653,0.0006334900368341588,,True
2023-08-17,0.013289128020064251,0.007763489498046432,0.007992903114662164,0.001025759347299897,,True
2023-08-18,0.014317849105035944,0.008995415765954688,0.007820878895633156,0.0014055481981922085,,True
2023-08-19,0.015395875251509048,0.010209042397263774,0.007886478578892386,0.0017672138818528955,6.455423,False
2023-08-20,0.01651768292482443,0.011671952037955954,0.00820228426232118,0.002107016061786071,,True
2023-08-21,0.01768295927490809,0.013102355329469328,0.008736493142787223,0.0024288238861450975,,True
2023-08-22,0.018892694122832305,0.014579754184280593,0.009446206191904779,0.0027384088742456476,,True
2023-08-23,0.020147877289669325,0.016093030928828352,0.010288524381288104,0.003041542545403392,,True
2023-08-24,0.021449498596491454,0.017631067889551207,0.011220548682551476,0.003343996418934008,,True
2023-08-25,0.022798547864370942,0.019182747392887757,0.012199380067309152,0.0036515420141531637,,True
2023-08-26,0.024196014914380077,0.020736951765276596,0.013182119507175401,0.0039699508503765355,,True
2023-08-27,0.025642889567591125,0.022282563333156317,0.014125867973764486,0.004304994446919794,,True
2023-08-28,0.027140161645076363,0.023808464422965525,0.014987726438690674,0.004662444323098615,,True
2023-08-29,0.02868882096790806,0.025303537361142825,0.015724795873568228,0.005048071998228667,,True
2023-08-30,0.03028985735715848,0.026756664474126814,0.016294177250011404,0.005467648991625626,,True
2023-08-31,0.03194426063389992,0.028156728088356092,0.016652971539634485,0.005926946822605164,,True
2023-09-01,0.03365302061920463,0.029492610530269275,0.016758279714051718,0.006431737010482954,,True
2023-09-02,0.0354171271341449,0.030753194126304957,0.016567202744877385,0.006987791074574669,,True
2023-09-03,0.037237569999793003,0.031927361202901745,0.01603684160372574,0.007600880534195982,,True
2023-09-04,0.0391153390372212,0.03300399408649824,0.015124297262211046,0.008276776908662565,,True
2023-09-05,0.04105142406750177,0.033971975103533045,0.013786670691947576,0.009021251717290091,,True
2023-09-06,0.04304681491170699,0.03336148250792847,0.011981062864549596,0.009840076479394236,0.029809,False
2023-09-07,0.045007901791377314,0.035549829903787765,0.009933525491281608,0.01067134565845182,,True
2023-09-08,0.04646267652992601,0.03477871813851704,0.008945913242009133,0.011182445494584277,0.002064,False
2023-09-09,0.047068669325732455,0.036795551911641786,0.010080125367745742,0.011121255792931953,,True
2023-09-10,0.047379962275167956,0.03731141961328424,0.012362436485496293,0.010828338842066286,,True
2023-09-11,0.048174775449101793,0.03844185882808839,0.014310215053763453,0.010792427551416475,0.792304,False
2023-09-12,0.05006334781243137,0.03790058641427817,0.01474269103601961,0.011397794816934408,,True
2023-09-13,0.052983993906166676,0.037883180453506055,0.013686540415616002,0.012610873480662727,,True
2023-09-14,0.05670704716534577,0.03760147582234208,0.011470300680873569,0.014293636371166762,,True
2023-09-15,0.06100284102500677,0.03701318808993956,0.00842250932011327,0.016308056317011835,,True
2023-09-16,0.06564170892018778,0.046986092453098774,0.004871703821656053,0.01851610614676328,0.018446,False
2023-09-17,0.07039398428592691,0.034750685469604345,0.00114642167382286,0.020779758688986426,,True
2023-09-18,0.07503000055726225,0.033118761545688116,-0.002424799635065354,0.022960986772246592,,True
2023-09-19,0.07932009116923187,0.031264836448566244,-0.0055134226166876415,0.024921763225109108,,True
2023-09-20,0.08303458955687396,0.029273485573101877,-0.007790909782723058,0.026524060876139316,,True
2023-09-21,0.0859438291552265,0.027229284314158143,-0.008928723644850643,0.02762985255390252,,True
2023-09-22,0.08781814339932768,0.025216808066598206,-0.008598326714749461,0.028101111086964066,,True
2023-09-23,0.0884278657242156,0.023320632225285187,-0.006471181504098555,0.02779980930388928,,True
2023-09-24,0.0875433295649283,0.021625332185082235,-0.0022187505245769754,0.026587920033243482,,True
2023-09-25,0.08493486835650392,0.020215483340852484,0.004487503712136224,0.024327416103592,,True
2023-09-26,0.08037281553398057,0.06074523336465287,0.01397611869436199,0.020880270343500172,29.448107,False
