date,SAVI_max,SAVI_mean,SAVI_min,SAVI_stdDev,cloud_cover,is_interpolated
2023-07-08,0.5285935085007728,0.33089936559335315,0.09899484195212274,0.1545268579640685,17.423841,False
2023-08-19,0.5601604278074866,0.3676018401763622,0.10527002348030268,0.16813882545906916,16.650784,False
2023-08-20,0.575687547476642,0.38808632234153856,0.11093868983859777,0.17064846733144307,,True
2023-08-21,0.5912284712070681,0.3957918132849413,0.11666818715103686,0.17312394208787818,,True
2023-08-22,0.6055247503725077,0.4029838376059378,0.12198857381969665,0.17536247073496694,,True
2023-08-23,0.617317936346703,0.40914733109890356,0.12642990824665368,0.17716127427930156,,True
2023-08-24,0.625349580503396,0.4272711286921599,0.12952224883398464,0.17831757372747448,28.123298,False
2023-08-25,0.6287086029600799,0.41644051565610235,0.1309193043596442,0.1786893772213776,,True
2023-08-26,0.6278733988092521,0.41734739856756864,0.1307693851050992,0.17837784144410135,,True
2023-08-27,0.6236697318871605,0.41678013434547057,0.12934445172769468,0.17754491021403584,,True
2023-08-28,0.616923366030053,0.41503097904266567,0.12691646488477545,0.176352527349571,,True
2023-08-29,0.6084600650741785,0.41239218871201144,0.1237573852336866,0.174962636669097,,True
2023-08-30,0.5991055928557842,0.4091560194063652,0.12013917343177295,0.17353718199100382,,True
2023-08-31,0.5896857132111191,0.40561472717858443,0.11633379013637951,0.17223810713368154,,True
2023-09-01,0.5810261899764304,0.40206056808152646,0.11261319600485112,0.17122735591552013,,True
2023-09-02,0.5739527869879669,0.398785798168049,0.10924935169453281,0.17066687215490972,,True
2023-09-03,0.5692912680819765,0.39608267349100934,0.1065142178627695,0.17071859967024036,,True
2023-09-04,0.5678673970947075,0.3942434501032651,0.10467975516690614,0.17154448227990207,,True
2023-09-05,0.5705069378624076,0.39356038405767363,0.10401792426428763,0.17330646380228487,,True
2023-09-06,0.5780356542213252,0.37409532141295526,0.1048006858122589,0.17616648805577884,0.122498,False
2023-09-07,0.5900260250301187,0.39639128398817136,0.10698383845173917,0.17997158973092392,,True
2023-09-08,0.6010373892370867,0.40570083528411843,0.10925853275794432,0.18330916700685923,0.001929,False
2023-09-09,0.6057423166524407,0.3960051544033334,0.11031179206124568,0.18481468700806922,,True
2023-09-10,0.6042794404444025,0.3913609088952623,0.11007877877833913,0.18457552915181968,,True
2023-09-11,0.5981539096206966,0.3840722061507504,0.10880669009750166,0.18304205092857173,,True
2023-09-12,0.5888708731890473,0.3744993161719762,0.10674272320701021,0.1806646098287864,,True
2023-09-13,0.5779354801571785,0.3630025089611185,0.10413407529514182,0.17789356334292483,,True
2023-09-14,0.5668528795328152,0.34994205452035604,0.10122794355017345,0.17517926896144814,,True
2023-09-15,0.5571282203236813,0.3356782228518674,0.09827152516038215,0.1729720841748174,,True
2023-09-16,0.5502666515375014,0.3534146452695151,0.09551201731404489,0.17172236647349381,4.558094,False
2023-09-17,0.547352948887004,0.30487257012940583,0.09316102634233503,0.17174022916938927,,True
2023-09-18,0.5477903949049359,0.28872609642678215,0.09128779514801168,0.1727748088602195,,True
2023-09-19,0.5505618988290477,0.2721669401991309,0.08992597577673034,0.17443499796515125,,True
2023-09-20,0.5546503698970907,0.25523017879562265,0.08910922027414646,0.17632968890335107,,True
2023-09-21,0.5590387173468157,0.23795088956542818,0.08887118068591549,0.17806777409398558,,True
2023-09-22,0.5627098504159738,0.22036414985771802,0.08924550905769296,0.17925814595622147,,True
2023-09-23,0.5646466783423155,0.20250503702166284,0.09026585743513431,0.17950969690922533,,True
2023-09-24,0.5638321103635923,0.18440862840643324,0.09196587786389504,0.17843131937216378,,True
2023-09-25,0.5592490557175549,0.1661100013611997,0.09437922238963062,0.17563190576420348,,True
2023-09-26,0.5498804236419541,0.351856990227486,0.0975395430579965,0.17072034850451104,0.549235,False
2023-09-27,0.5347091233745412,0.12913645222744616,0.10148049191464824,0.16330554001225317,,True
2023-09-28,0.512718064153067,0.34478268288321734,0.10623572100524124,0.1529963727065964,0.482044,False
